0,Feature,County,Latitude,Longitude
19871,Fredenberg Fire Department,St. Louis,46.9744243,-92.2168831
19872,East Brevator Fire Department,St. Louis,46.7794897,-92.4447272
19873,Ellsburg Volunteer Fire Department,St. Louis,47.2464846,-92.4183787
19874,Ellsburg Volunteer Fire Department West Beth Hall,St. Louis,47.1988492,-92.3659747
19875,Eagles Nest Volunteer Fire Department,St. Louis,47.8338559,-92.0946762
19876,Duxbury Fire Department Cloverton Station,Pine,46.1706501,-92.327191
19877,Hermantown Volunteer Fire Department Station 3,St. Louis,46.8359737,-92.2797366
19878,Gnesen Volunteer Fire Department,St. Louis,46.9809115,-92.1550154
19879,Odin Fire Department,Watonwan,43.866948,-94.7430555
19880,Jeffers Volunteer Fire Department,Cottonwood,44.0600318,-95.1939463
19881,Cottage Grove Fire Department Station 3,Washington,44.8401575,-92.8802217
19882,Lower Saint Croix Valley Fire Department,Washington,44.9268539,-92.7724283
19883,Saint Augusta Fire Department,Stearns,45.4639126,-94.201469
19884,Ormsby Fire Department,Watonwan,43.8489217,-94.6983283
19885,Saint Joseph Volunteer Fire Department,Stearns,45.5662688,-94.3108415
19886,Donnelly Fire Department,Stevens,45.6903417,-96.0114736
19887,Saint Stephen Fire Station,Stearns,45.7025905,-94.2632212
19888,Butterfield Volunteer Fire Department,Watonwan,43.9589786,-94.7928818
19889,Cottage Grove Fire Department Station 4,Washington,44.8106273,-92.9357188
19890,Cottage Grove Fire Department Station 1,Washington,44.8305015,-92.9683429
19891,Mahtomedi Fire Department,Washington,45.0568135,-92.9492179
19892,Pequaywan Lake Area Fire Department,St. Louis,47.1424982,-91.9202705
19893,Minnesota City Fire Department,Winona,44.0924489,-91.7496113
19894,Wilson Volunteer Fire Department,Winona,43.9602658,-91.6868825
19895,Canby Fire Department,Yellow Medicine,44.7062644,-96.2737952
19896,Orr Volunteer Fire Department,St. Louis,48.0529018,-92.8300199
19897,Hanley Falls Volunteer Fire Department,Yellow Medicine,44.6931418,-95.618499
19898,Normanna Volunteer Fire Department,St. Louis,46.9795039,-91.9945358
19899,Northland Fire Department Station 2,St. Louis,47.0881709,-92.5448517
19900,Normanna Volunteer Fire Department Fire Hall 2,St. Louis,46.949665,-91.9628579
19901,Kenneth Volunteer Fire Department,Rock,43.7534218,-96.0729592
19902,Kerkhoven Ambuland and Fire Department,Swift,45.1911809,-95.3146355
19903,United States Fish and Wildlife Service Fergus Falls Wetland Management District,Otter Tail,46.2384588,-96.0411
19904,Dalbo Fire Department,Isanti,45.6547069,-93.3903271
19905,New York Mills Fire Department,Otter Tail,46.5187042,-95.3769335
19906,Underwood Fire Department,Otter Tail,46.285657,-95.8702001
19907,Vining Fire Department,Otter Tail,46.2626622,-95.5366843
19908,Lowry Fire Department,Pope,45.7046525,-95.5176807
19909,Ridgeway Volunteer Fire Department,Winona,43.9123511,-91.5655556
19910,Nodine Volunteer Fire Department,Winona,43.9051894,-91.4314325
19911,Albertville Fire Department,Wright,45.2351178,-93.6580853
19912,Saint Leo Fire Department,Yellow Medicine,44.7175444,-96.0543586
19913,Winona Fire Department - Station 2,Winona,44.0528103,-91.665627
19914,Central Lakes Fire Department and Community Organization Station 2,St. Louis,47.3578724,-92.4872236
19915,Clinton Volunteer Fire Department,St. Louis,47.401505,-92.6273074
19916,Waverly Fire and Rescue,Wright,45.0666353,-93.9693333
19917,Pickwick Fire and Rescue Department Station 2,Winona,44.0213849,-91.5587697
19918,Rockford Volunteer Fire and Rescue Department,Wright,45.0959657,-93.7317004
19919,Lakeland Volunteer Fire Department,St. Louis,47.4562231,-92.3485056
19920,Morse Fire Department,Lake,47.9049556,-91.7661635
19921,Kelsey Volunteer Fire Department,St. Louis,47.1677324,-92.5997866
19922,Makinen Fire Department,St. Louis,47.3577432,-92.381114
19923,Central Lakes Fire Department and Community Organization Station 1,St. Louis,47.3067597,-92.4789796
19924,New Munich Fire Department,Stearns,45.6264787,-94.7536664
19925,Danube Fire Department,Renville,44.7921915,-95.0985894
19926,Morton Fire Department,Renville,44.5512933,-94.9855723
19927,Nerstrand Volunteer Fire Department,Rice,44.3416959,-93.0677606
19928,Dayton Fire Department Station 1,Hennepin,45.2428041,-93.5159569
19929,Tintah Fire Department,Traverse,46.0105314,-96.3209873
19930,Medicine Lake Fire Department,Hennepin,44.9944843,-93.4150414
19931,Dayton Fire Department Station 2,Hennepin,45.1994098,-93.4371486
19932,Brimson Area Volunteer Fire Department,St. Louis,47.3464704,-91.8456841
19933,Fayal Fire Department,St. Louis,47.4367067,-92.5018419
19934,Buyck Volunteer Fire Department,St. Louis,48.1109449,-92.5526236
19935,Greenwood Township Volunteer Fire Department,St. Louis,47.8506143,-92.3993187
19936,Toivola Volunteer Fire Department,St. Louis,47.166472,-92.8105334
19937,McDavitt Fire Department,St. Louis,47.3058213,-92.6357099
19938,French Township Volunteer Fire Department,St. Louis,47.6649143,-93.0198517
19939,Vermillion Lake Township Fire Department,St. Louis,47.7299072,-92.3941724
19940,Grand Lake Volunteer Fire Department Station 2 North,St. Louis,46.988717,-92.328276
19941,Hector Fire - EMS Station,Renville,44.7382181,-94.7107379
19942,Henderson Fire Department,Sibley,44.5297639,-93.9069755
19943,Evansville Fire Department,Douglas,46.0070544,-95.6867042
19944,Northwest Angle Fire Department,Lake of the Woods,49.3408195,-95.0710359
19945,Dumont Fire Department,Traverse,45.7179839,-96.4240579
19946,LaSalle Volunteer Fire Department,Watonwan,44.0697196,-94.573235
19947,Mdewakanton Public Safety,Scott,44.7287474,-93.4689225
19948,Lake Johanna Fire Department Station 140,Ramsey,45.0509221,-93.1335974
19949,Lake Johanna Fire Department Station 120,Ramsey,45.0826178,-93.1180174
19950,Stephen Volunteer Fire Department,Marshall,48.4493822,-96.8743651
19951,Viking Fire Department,Marshall,48.2202067,-96.4064773
19952,Sanborn Fire Department,Redwood,44.2098599,-95.1305171
19953,Maplewood Fire Department Station 4,Ramsey,44.9307873,-92.9926156
19954,Grygla Fire and Rescue,Marshall,48.3020089,-95.619208
19955,Little Canada Fire Department,Ramsey,45.022497,-93.0871448
19956,Villard Volunteer Fire Department,Pope,45.7146727,-95.2694599
19957,Pierz Fire Department,Morrison,45.9763484,-94.1030497
19958,Sedan Fire Department,Pope,45.576319,-95.247631
19959,Beaver Creek Fire Department,Rock,43.6143723,-96.3636085
19960,Hills Fire Department,Rock,43.5268479,-96.3593132
19961,Badger Fire Department,Roseau,48.7823476,-96.0151761
19962,Foreston Volunteer Fire Department,Mille Lacs,45.7333346,-93.7110936
19963,Fairfax Fire and Rescue,Renville,44.5268211,-94.7188428
19964,Jasper Fire Department,Rock,43.8489418,-96.3999473
19965,Vadnais Heights Fire Department - South,Ramsey,45.0494949,-93.0660785
19966,Princeton Fire and Rescue,Mille Lacs,45.5677169,-93.5790531
19967,Flensburg Volunteer Fire Department,Morrison,45.9549175,-94.531463
19968,Randall Fire Station,Morrison,46.089059,-94.4998694
19969,Lyle Volunteer Fire Department,Mower,43.5056632,-92.9434138
19970,Grand Meadow Fire and Rescue,Mower,43.7042087,-92.5689472
19971,LeRoy Volunteer Fire Department,Mower,43.5095094,-92.5030826
19972,White Bear Lake Fire Department Station 2,Ramsey,45.0498529,-93.0055866
19973,148th Air National Guard Fire Department,St. Louis,46.8454533,-92.1902084
19974,West Brevator Fire Department,St. Louis,46.794405,-92.514966
19975,Gaylord Fire Department,Sibley,44.5548053,-94.2110002
19976,Clontarf Fire Department,Swift,45.3761136,-95.6776191
19977,Bertha Fire Department,Todd,46.2679701,-95.0653693
19978,Belgrade Fire Department,Stearns,45.4534756,-95.0065148
19979,New Auburn Fire Department,Sibley,44.6721327,-94.2313001
19980,Calumet Fire Department,Itasca,47.3224935,-93.2728947
19981,Clarissa Fire Department,Todd,46.1305506,-94.9498689
19982,Kerrick Fire and Rescue,Pine,46.3406788,-92.5874882
19983,Clifton Fire Department Station 1,St. Louis,46.9022625,-91.9031517
19984,Lakewood Township Fire Department Station 2,St. Louis,46.9291049,-91.9628941
19985,Clifton Fire Department Station 2,St. Louis,46.952313,-91.846682
19986,Lakewood Township Fire Department,St. Louis,46.887107,-92.0059092
19987,Clifton Fire Department Station 3,St. Louis,47.0473957,-91.8046155
19988,Lakeport Volunteer Fire and Rescue,Hubbard,47.2124332,-94.7590101
19989,Bovey Fire Department,Itasca,47.2951469,-93.4144271
19990,Bruno Fire Department,Pine,46.2786204,-92.6620243
19991,Willow River Fire Department,Pine,46.3169333,-92.8408356
19992,Edgerton Volunteer Fire Department,Pipestone,43.872779,-96.1292561
19993,Woodstock Fire Department,Pipestone,44.0099544,-96.1013121
19994,Roseville Fire Department Station 2,Ramsey,45.0165818,-93.1774939
19995,Roseville Fire Department Station 3,Ramsey,45.0113223,-93.1267913
19996,Eagle Bend Fire Department,Todd,46.1645789,-95.0372682
19997,Sandstone Volunteer Fire Department,Pine,46.128642,-92.8697931
19998,Brooten Fire Department,Stearns,45.4971082,-95.1168435
19999,Saint Cloud Fire Department Station 2,Stearns,45.5657002,-94.2214427
20000,Saint Cloud Fire Department Station 5,Stearns,45.5041691,-94.1512065
20001,Eastern Hubbard County Fire District Akeley Fire and Rescue,Hubbard,47.0029599,-94.7323491
20002,Saint Martin Volunteer Fire and Rescue Department,Stearns,45.4992024,-94.6702951
20003,Healtheast Ambulance Transportation,Ramsey,44.9704684,-93.120013
20004,Richfield Fire Department Station 2,Hennepin,44.8870338,-93.3078953
20005,Saint Michael Fire Department Frankfort Station,Wright,45.210774,-93.6393472
20006,Danvers Fire Department,Swift,45.281174,-95.7523026
20007,Northeast Sherburne Fire and Rescue Department,Sherburne,45.5185886,-93.592384
20008,Browns Valley Fire Department,Traverse,45.5945605,-96.8329125
20009,Deer River Fire Department,Itasca,47.3367914,-93.7956776
20010,Hibbing Fire Department - Station 2 - Town Line Road,St. Louis,47.3713036,-92.9370806
20011,Hibbing Fire Department Station 3,St. Louis,47.4193127,-93.0089121
20012,Breitung Fire Department,St. Louis,47.8174485,-92.2366593
20013,Arrowhead Fire Department,St. Louis,46.8539505,-92.7114044
20014,Canosia Volunteer Fire Department,St. Louis,46.8652301,-92.2796072
20015,Duxbury Fire Department Sandstone Station,Pine,46.1280607,-92.5064947
20016,Lake Henry Fire Department,Stearns,45.4624173,-94.7961343
20017,Duxbury Fire Department Markville Station,Pine,46.0920597,-92.3265653
20018,Kimball Fire Department,Stearns,45.3180424,-94.3021159
20019,Rice Lake Fire Department,St. Louis,46.8659807,-92.1066263
20020,Hermantown Volunteer Fire Department Station 2,St. Louis,46.7782127,-92.1959592
20021,Mountain Iron Volunteer Fire Department,St. Louis,47.5267197,-92.6214012
20022,Rice Lake Volunteer Fire Department Station 2 North Firehall,St. Louis,46.934319,-92.1110621
20023,Gunflint Trail Volunteer Fire Department Station 1,Cook,48.0395689,-90.4537738
20024,Gunflint Trail Volunteer Fire Department Station 3,Cook,48.1470881,-90.864725
20025,Lake Johanna Fire Department Station 130,Ramsey,45.1086295,-93.1486841
20026,Randolph - Hampton Fire Department Station 2,Dakota,44.605433,-92.9988064
20027,Cottonwood Fire Department,Lyon,44.6078833,-95.6759865
20028,Lake George Fire Department,Hubbard,47.20041,-94.9951626
20029,Anoka - Champlin Fire Department Station 2,Hennepin,45.1723634,-93.3937386
20030,Scanlon Volunteer Fire Department,Carlton,46.7097037,-92.4294062
20031,Randolph - Hampton Fire Department Station 1 Headquarters,Dakota,44.5261807,-93.0180291
20032,Correll Volunteer Fire Department,Big Stone,45.2308866,-96.1590394
20033,Storden Volunteer Fire Department,Cottonwood,44.0399779,-95.3186487
20034,Bearville Township Fire Department,Itasca,47.7792665,-93.1462065
20035,Maple Hill Volunteer Fire Department Station 1,Cook,47.8052478,-90.3096805
20036,Colvill Area Volunteer Fire Department,Cook,47.7961073,-90.1367802
20037,Grand Marais Volunteer Fire Department,Cook,47.7567625,-90.3393939
20038,Nielsville Volunteer Fire Department,Polk,47.5275684,-96.8181442
20039,Lutsen Township Volunteer Fire Department,Cook,47.6538954,-90.6595004
20040,Mazeppa Volunteer Fire Department,Wabasha,44.273904,-92.546141
20041,Clear Lake Fire Department,Sherburne,45.4443775,-94.002296
20042,Dalton Fire Department,Otter Tail,46.1736722,-95.9173968
20043,Rochester Fire Department - Station 2,Olmsted,44.0460241,-92.4320836
20044,Welcome Volunteer Fire Department,Martin,43.6672363,-94.6185376
20045,Little Falls Fire Department Station 2,Morrison,45.9762146,-94.3778507
20046,Nisswa Fire Department,Crow Wing,46.5242957,-94.2905967
20047,City of Fifty Lakes Fire Department,Crow Wing,46.7366764,-94.0502289
20048,Elmer Volunteer Fire Department,St. Louis,47.0824233,-92.7916616
20049,Pike - Sandy - Britt Regional Volunteer Fire Department Britt,St. Louis,47.6420449,-92.5533303
20050,Pike - Sandy - Britt Regional Volunteer Fire Department Pike,St. Louis,47.6548279,-92.4068521
20051,Kettle River Fire Department,Carlton,46.4862736,-92.877752
20052,Itasca Township Volunteer Fire Department,Clearwater,47.3038105,-95.2127381
20053,Bear Creek Fire Department,Clearwater,47.3836773,-95.2344907
20054,Brooklyn Park Fire Department Station 1 East,Hennepin,45.1083868,-93.3038886
20055,Breckenridge Fire Department Station 2,Wilkin,46.2621134,-96.5897178
20056,McKinley Volunteer Fire Department,St. Louis,47.5117202,-92.410882
20057,Spring Lake Park - Blaine - Mountain View Fire Department Station 1,Ramsey,45.1151258,-93.227424
20058,Spring Lake Park - Blaine - Mountain View Fire Department Station 3,Anoka,45.1869433,-93.2381589
20059,Spring Lake Park - Blaine - Mountain View Fire Department Station 4,Anoka,45.1565058,-93.1535569
20060,Bemidji Fire Department Station 3,Beltrami,47.5062645,-94.9325946
20061,Candor - Dora - Hobart - Vergas Fire and Rescue Department,Otter Tail,46.6556238,-95.8059582
20062,Newfolden Fire Department,Marshall,48.3560633,-96.3279556
20063,Greaney - Rauch - Silverdale Fire Department,Koochiching,47.9865095,-93.1152116
20064,Le Sueur Fire Department,Le Sueur,44.4679453,-93.89991
20065,Courtland Fire Department,Nicollet,44.2677399,-94.341605
20066,Saint Paul Park Fire Department,Washington,44.8469953,-92.9888008
20067,Prior Lake Fire Department Station 1,Scott,44.7060344,-93.4131178
20068,Walnut Grove Fire Department,Redwood,44.2240974,-95.4707873
20069,Rose Creek Volunteer Fire Department,Mower,43.6010442,-92.8290866
20070,Ottertail Fire and Rescue,Otter Tail,46.4258008,-95.5575777
20071,Northome Volunteer Fire Department,Koochiching,47.8739075,-94.2803247
20072,Deer Creek Fire and Rescue,Otter Tail,46.391328,-95.3196328
20073,Tyler Fire Department,Lincoln,44.276123,-96.1346732
20074,Manchester Fire Department,Freeborn,43.72413,-93.4520044
20075,Hitterdal Volunteer Fire Department,Clay,46.9776275,-96.2578558
20076,Graceville Fire Department,Big Stone,45.5677095,-96.4365154
20077,Columbia Heights Fire Department,Anoka,45.0431106,-93.2500356
20078,Northrop Fire Department,Martin,43.7378806,-94.4383618
20079,Miltona Fire Department,Douglas,46.0431302,-95.2919669
20080,Hardwick Fire Department,Rock,43.7743679,-96.1991151
20081,Proctor Fire Department,St. Louis,46.7445225,-92.2285432
20082,Garfield Fire Department,Douglas,45.9404965,-95.4914038
20083,Verndale Fire Department,Wadena,46.3972033,-95.0149841
20084,Isder Dairy Farm,Morrison,45.9311111,-94.3644444
20085,Simek Farms,St. Louis,47.1602778,-92.6502778
20086,Gartner Dairy,Hubbard,46.9569444,-94.9872222
20087,Rediske Dairy,Houston,43.7211111,-91.3175
20088,Hanenburg Farms,Benton,45.6291667,-93.7761111
20089,Bluff View Farm,Houston,43.7327778,-91.3544444
20090,Deer Ridge Dairy,Roseau,48.5797222,-95.9516667
20091,Sunshine Dairy,Sibley,44.6566667,-94.1408333
20092,Beaver Farms,Dodge,43.8802778,-92.6863889
20093,L and D Dairy,Winona,43.8791667,-91.7277778
20094,Boll Farm,Hennepin,44.9358333,-93.7533333
20095,Crickside Farm,Nobles,43.7858333,-95.7911111
20096,Way Mar Farm,Houston,43.5819444,-91.5919444
20097,Miller Farm,Murray,44.1069444,-95.8791667
20098,Groth Farm,Becker,47.1116667,-95.9655556
20099,Louwagie Farm,Lyon,44.5580556,-95.7422222
20100,Rysdal Farms,Yellow Medicine,44.7525,-95.8063889
20101,Youngren Dairy Farms,Kandiyohi,45.2188889,-95.1994444
20102,Nauerth Land Ranch Airport,Jackson,43.6202364,-95.2253632
20103,Field of Dreams Airport,Pine,46.0233107,-92.8964308
20104,Tyler Farms Airport,Meeker,45.2627465,-94.5060897
20105,Hay Acres Airport,Hubbard,46.9373377,-94.7558458
20106,Carlson Ag Airport,Grant,45.984671,-96.1850217
20107,Pribbs Field,Polk,48.0804682,-97.0185343
20108,Dreamcatcher Airport,Aitkin,46.9402464,-93.3012449
20109,Fussy Airport,Morrison,45.79163,-94.34083
20110,Zarn Airport,Blue Earth,43.9065427,-94.2747769
20111,Miller Airport,Sherburne,45.4346543,-93.952386
20112,Grygla Municipal Airport-Mel Wilkens Field,Marshall,48.2992969,-95.6263063
20113,Blue Sky Airport,Clay,46.7984323,-96.5942005
20114,Schumacher Airport,Wright,44.98441,-93.93608
20115,Coot Landing,Clay,46.6638761,-96.2382166
20117,Rooney Airfield,Becker,47.0507467,-95.4232186
20118,Willis Airport,Pennington,48.0739196,-96.2788733
20119,Petes Airport,Mower,43.7464026,-92.7198172
20120,Fox Field,Carver,44.8038082,-93.9517626
20121,Hoppe Sky Ranch Airport,Blue Earth,44.0355615,-93.9480863
20122,Up Yonder Airport,Hubbard,47.2962926,-94.8740629
20123,Troll Farm Airport,Isanti,45.61163,-93.19745
20124,Merill L Harris Field,Scott,44.6441918,-93.7041744
20125,Webb Lake Airport,Cass,46.95982,-94.42471
20126,Barrett Airport,Crow Wing,46.178002,-94.0927604
20127,Brandt Airport,Wright,45.04732,-93.83636
20128,Timmers Landing Field,McLeod,44.9753864,-94.2144489
20129,Angen Field,Douglas,45.93635,-95.52615
20131,Walker Field,Washington,44.9327074,-92.8143176
20132,Eveleth Cemetery,St. Louis,47.4777786,-92.5341681
20133,Target Field,Hennepin,44.9819512,-93.2777452
20134,Cambridge Police Department,Isanti,45.5750229,-93.2207441
20135,Madelia Community Hospital and Clinic,Watonwan,44.0488051,-94.4097287
20136,North Valley Health Center Hospital,Marshall,48.1945567,-96.7749694
20137,Tri - County Hospital,Wadena,46.4458342,-95.1340294
20138,Lakewood Health System Senior Campus,Wadena,46.3769084,-94.7942562
20139,FirstLight Health System Hospital,Kanabec,45.874448,-93.2908434
20140,Mille Lacs Health System Hospital,Mille Lacs,46.0731778,-93.6624143
20141,Northfield Hospital,Dakota,44.473515,-93.1913771
20142,United Hospital District Adolescent Treatment Center of Winnebago,Faribault,43.766078,-94.1786238
20143,Community Behavioral Health Hospital Alexandria,Douglas,45.8826484,-95.3541842
20144,Mayo Clinic Health System Saint James - Saint James Medical Center,Watonwan,43.9701329,-94.6227259
20145,Community Behavioral Health Hospital Fergus Falls,Otter Tail,46.2753955,-96.1050409
20146,Fairview Acute Rehabilitation Center,Hennepin,44.966905,-93.2353424
20147,Willmar Chemical Dependency Services,Kandiyohi,45.1432611,-95.0182417
20148,Willmar Child and Adolescent Behavioral Health Services,Kandiyohi,45.1425109,-95.0196916
20149,New Life Treatment Center,Pipestone,44.00739,-96.1020887
20150,Lakewood Health System Main Campus,Todd,46.3511902,-94.7516139
20151,Pine Manor,Hubbard,46.923467,-94.9046652
20152,Saint Cloud Childrens Home,Stearns,45.5389646,-94.1561898
20154,CentraCare Health Plaza and Surgery Center,Stearns,45.5830723,-94.2066569
20155,Prairie Ridge Hospital and Health Services Morris Campus,Stevens,45.5880201,-95.9141912
20156,Community Behavioral Health Hospital Annandale,Wright,45.2542383,-94.0999737
20157,Community Behavioral Health Hospital Baxter,Crow Wing,46.3592183,-94.2575428
20158,Community Behavioral Health Hospital Saint Peter,Nicollet,44.3507347,-93.9740591
20159,Community Behavioral Health Hospital Rochester,Olmsted,43.9727466,-92.4560062
20160,FirstLight Health System Pine City Clinic,Pine,45.8492449,-92.9697103
20161,Brinkmeyer Farms,Pipestone,44.0980556,-96.2258333
20162,Dunn Farms,Pipestone,43.8911111,-96.3086111
20163,Uilk Farms,Pipestone,43.9955556,-96.4136111
20164,Cottonwood Angus Farms,Pipestone,44.0897222,-96.4377778
20165,Shaffer Farms,Pipestone,43.9655556,-96.2383333
20166,De Jongh Farms,Pipestone,43.9347222,-96.2611111
20167,R and R Acres,Pipestone,43.9122222,-96.1672222
20168,Weinkauf Farm,Pipestone,43.9997222,-96.3491667
20169,Stangeland Farms,Pipestone,43.9027778,-96.3455556
20170,Rock River Ranch,Pipestone,44.0094444,-96.1769444
20171,Marxen Farms,Pipestone,43.9313889,-96.3725
20172,Fey Farms,Pipestone,43.9052778,-96.1216667
20173,Jasper Dairy,Pipestone,43.9491667,-96.0791667
20174,Pater Dairy,Pipestone,43.9155556,-96.3111111
20175,Welgraven Dairy,Pipestone,44.1691667,-96.1802778
20176,Brake Farms,Nobles,43.7802778,-95.8733333
20177,Ruthton Farms,Murray,43.8927778,-95.7794444
20178,Pipestone County Gravel Pit,Pipestone,44.0472222,-96.1263889
20179,Holland Wastewater Treatment Plant,Pipestone,44.085,-96.1877778
20180,Pipestone Wastewater Treatment Plant,Pipestone,43.9908333,-96.3625
20181,Jasper Wastewater Treatment Plant,Rock,43.8394444,-96.4161111
20182,Hills Wastewater Treatment Plant,Rock,43.5158333,-96.3544444
20183,Luverne Wastewater Treatment Facility,Rock,43.6505556,-96.2013889
20184,Brake Feed Yard,Nobles,43.8005556,-95.8758333
20185,Sunset Drive-In (historical),Pipestone,43.9933333,-96.2869444
20186,Vali-Hi Drive-In,Washington,44.9508333,-92.8763889
20187,Long Drive-In,Todd,45.9819444,-94.87
20188,Alvarado Wastewater Treatment Plant,Marshall,48.1822222,-97.0047222
20189,Mar Doll Farm,Meeker,45.2080556,-94.4594444
20190,Weseman Farms,Meeker,45.2116667,-94.585
20191,Kaping Farms,Meeker,44.9566667,-94.59
20192,Peterson Farms,Meeker,44.9769444,-94.6030556
20193,Wagner Dairy,Meeker,45.1691667,-94.4508333
20194,Barka Dairy,Meeker,45.0297222,-94.5983333
20195,T and T Farms,Meeker,45.2044444,-94.4980556
20196,Johnson Farms,Kandiyohi,44.9811111,-95.1172222
20197,School Number 8 (historical),Isanti,45.4283333,-93.4288889
20198,School Number 25 (historical),Isanti,45.4705556,-93.3733333
20199,School Number 62 (historical),Isanti,45.4569444,-93.3275
20200,School Number 17 (historical),Isanti,45.4855556,-93.3069444
20201,School Number 9 (historical),Isanti,45.4425,-93.2855556
20202,Walker School (historical),Isanti,45.4983333,-93.4908333
20203,Twin Lake School (historical),Anoka,45.3352778,-93.4944444
20204,Trout Brook School (historical),Anoka,45.2858333,-93.4183333
20205,Differding School (historical),Anoka,45.3344444,-93.4238889
20206,School Number 10 (historical),Anoka,45.2977778,-93.3466667
20207,Clark School (historical),Anoka,45.2980556,-93.3263889
20208,Memorial Park,Watonwan,43.9776609,-94.6366274
20209,Sons of Jacob Cemetery,Ramsey,44.9909068,-93.0689303
20210,Sons of Moses Cemetery,Ramsey,44.990351,-93.0701775
20211,Flame Theatre,Faribault,43.7436111,-93.7252778
20212,Huntersville Field,Wadena,46.7774081,-94.8526465
20213,Sodbuster Strip,Goodhue,44.4025952,-92.6874554
20214,Cornfield Canyon Airport,Martin,43.5986457,-94.2500226
20215,Zenith Landing,Pine,45.9887948,-92.9000321
20216,Chaska Ambulance Service,Carver,44.8046014,-93.607207
20217,Sauk Centre Ambulance Service,Stearns,45.7215153,-94.9498818
20218,Littlefork Ambulance Service,Koochiching,48.4014973,-93.5524707
20219,Wabasha Ambulance Service,Wabasha,44.3784872,-92.0357194
20220,Bigfork Ambulance Service,Itasca,47.7440059,-93.6550804
20221,A L S Aerocare Ambulance,Hennepin,44.8219147,-93.458281
20222,Adams Area Ambulance Service,Mower,43.5657945,-92.7117452
20223,Allina Health Emergency Medical Services,Ramsey,44.9414809,-93.1074758
20224,Long Prairie Ambulance Service,Todd,45.9732892,-94.8609471
20225,Marietta Ambulance Service,Lac qui Parle,45.0082686,-96.4181153
20226,Meds - 1 Ambulance Service,Itasca,47.2368221,-93.5492264
20227,Allina Medical Transportation Saint Francis,Anoka,45.3866491,-93.3612707
20228,Allina Health Emergency Medical Service,Ramsey,45.0496553,-93.0660677
20229,Allina Health Emergency Medical Service,Anoka,45.3208292,-93.2864667
20230,Allina Health Emergency Medical Services Substation,Hennepin,44.8513897,-93.3338326
20231,Ambulance Service,Wilkin,46.26367,-96.5926714
20232,Appleton Ambulance Service,Swift,45.201192,-96.0206626
20233,Arlington Area Ambulance Service,Sibley,44.6079654,-94.0813831
20234,Babbitt Ambulance Service,St. Louis,47.7137391,-91.9440972
20235,Bemidji Ambulance Service,Beltrami,47.4569261,-94.8484259
20236,Blackduck Ambulance Service,Beltrami,47.7285164,-94.5481694
20237,Blooming Prairie Ambulance,Steele,43.8698391,-93.0518571
20238,Bois Forte Ambulance Service,St. Louis,48.1099195,-93.096224
20239,Browerville Ambulance,Todd,46.0851419,-94.8675629
20240,Browns Valley Ambulance Service,Traverse,45.5945141,-96.8328331
20241,Buffalo Lake Ambulance,Renville,44.7382467,-94.6164719
20242,Caledonia Ambulance,Houston,43.6343291,-91.4945343
20243,Cannon Falls Ambulance Service,Goodhue,44.5092007,-92.9048233
20244,Cart Ambulance,Hennepin,44.9497529,-93.2718823
20245,Chatfield Ambulance Service,Fillmore,43.8458821,-92.1888736
20246,Chisholm Ambulance,St. Louis,47.4901005,-92.8853529
20247,Clarkfield Area Ambulance,Yellow Medicine,44.788897,-95.7975666
20248,Cokato Volunteer Ambulance,Wright,45.0759869,-94.1921084
20249,Cook Area Ambulance Service,St. Louis,47.8521171,-92.6863609
20250,Cosmos Ambulance Service,Meeker,44.9352755,-94.6956458
20251,County Emergency Medical Services,Polk,47.5369906,-96.28015
20252,Crookston Area Ambulance,Polk,47.7709422,-96.6185745
20253,Deer River Ambulance,Itasca,47.34388,-93.7922635
20254,Dodge Center Ambulance Service,Dodge,44.0287895,-92.8600398
20255,Edgerton Volunteer Ambulance,Pipestone,43.8713799,-96.1282799
20256,Elgin Ambulance,Wabasha,44.1306783,-92.2508745
20257,Essentia Health Ambulance,Polk,47.5714793,-95.7394321
20258,Ely Area Ambulance,St. Louis,47.8995925,-91.8734816
20259,Fairfax Ambulance,Renville,44.5276615,-94.7190688
20260,Floodwood Ambulance Service,St. Louis,46.9257445,-92.9126308
20261,FM Ambulance Service,Clay,46.873475,-96.754983
20262,Franklin Ambulance Service,Renville,44.5288229,-94.8825781
20263,Frost Area Ambulance,Faribault,43.5839946,-93.9242585
20264,Fulda Village Ambulance Service,Murray,43.8695068,-95.596824
20265,Glacial Ridge Ambulance,Pope,45.6121036,-95.5276006
20266,Gold Cross Ambulance,Olmsted,44.0285523,-92.4717662
20267,Gold Cross Ambulance,Olmsted,44.0201475,-92.4400383
20268,Gold Cross Ambulance,Olmsted,43.9188192,-92.4805682
20269,Gold Cross Ambulance,Olmsted,44.066298,-92.5219625
20270,Gold Cross Ambulance Litchfield,Meeker,45.1240048,-94.5095155
20271,Gold Cross Ambulance Owatonna,Steele,44.0751136,-93.2252978
20272,Gold Cross Ambulance Saint Cloud,Stearns,45.5635754,-94.1919475
20273,Gold Cross Ambulance - Duluth,St. Louis,46.7444157,-92.1547093
20274,Gold Cross Ambulance Fairmont,Martin,43.6555293,-94.4600765
20275,Gold Cross Ambulance Little Falls,Morrison,45.9747487,-94.3562688
20276,Gold Cross Ambulance Mankato,Blue Earth,44.1641436,-93.9578036
20277,Graceville Ambulance Service,Big Stone,45.5677142,-96.435707
20278,Grand Portage Ambulance,Cook,47.9668378,-89.6804052
